Ticket1,Ticket2,StandardTemperature,Wind,Humidity_dec,Spring,Summer,Winter,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
1,105,0.19490313199999998,0.1919668994,0.7016975999999999,0,0,0,0,0,0,0,0,0
94,181,0.49467799999999995,0.29537174985,0.3800862,0,0,0,0,0,0,0,0,0
19,55,0.19490313199999998,0.22155355039000002,0.536019,0,0,0,0,0,0,0,0,0
39,306,0.49467799999999995,0.10340485045,0.5750022,0,0,0,0,0,0,0,0,0
45,140,0.539693698,0.25104124937,0.6237311999999999,0,0,0,0,0,0,0,0,0
5,35,0.5097162112,0.22155355039000002,0.7504265999999999,0,0,0,0,0,0,0,0,0
13,111,0.5996486716,0.0,0.8089014,0,0,0,0,0,0,0,0,0
1,26,0.1798649208,0.22155355039000002,0.4970358,0,0,0,0,0,0,0,0,0
22,73,0.2697973812,0.13289254943,0.5457648,0,0,0,0,0,0,0,0,0
21,71,0.2548581056,0.22155355039000002,0.584748,0,0,0,0,0,0,0,0,0
100,759,0.689581132,0.28062790035999996,0.536019,0,0,0,0,0,0,0,0,0
58,183,0.839468566,0.38403275081,0.5457648,0,0,0,0,0,0,0,0,0
21,83,0.4796397888,0.38403275081,0.7991556,0,0,0,0,0,0,0,0,0
53,140,0.5846104604,0.08866100096000001,0.7601724,0,0,0,0,0,0,0,0,0
112,700,0.7495361056000001,0.25104124937,0.35084879999999996,0,0,0,0,0,0,0,0,0
59,309,0.5996486716,0.16247920042000003,0.6334770000000001,0,0,0,0,0,0,0,0,0
36,169,0.6745429208,0.35444609982,0.2338992,0,0,0,0,0,0,0,0,0
30,119,0.4047455396,0.13289254943,0.6919518000000001,0,0,0,0,0,0,0,0,0
35,41,0.4647005132,0.10340485045,0.32161140000000005,0,0,0,0,0,0,0,0,0
2,1,0.3297523548,0.29537174985,0.41906940000000004,0,0,0,0,0,0,0,0,0
1,14,0.19490313199999998,0.25104124937,0.4970358,0,0,0,0,0,0,0,0,0
4,15,0.49467799999999995,0.13289254943,0.97458,0,0,0,0,0,0,0,0,0
1,55,0.4796397888,0.1919668994,0.8576304,0,0,0,0,0,0,0,0,0
11,40,0.299774868,0.0,0.6822060000000001,0,0,0,0,0,0,0,0,0
34,280,0.4347230264,0.1919668994,0.3995778,0,0,0,0,0,0,0,0,0
16,161,0.4347230264,0.25104124937,0.6042396,0,0,0,0,0,0,0,0,0
131,784,0.689581132,0.0,0.3021198,0,0,0,0,0,0,0,0,0
22,156,0.5996486716,0.0,0.6724602000000001,0,0,0,0,0,0,0,0,0
62,324,0.7944528679999999,0.13289254943,0.5750022,0,0,0,0,0,0,0,0,0
1,10,0.5246554868,0.10340485045,0.8576304,0,0,0,0,0,0,0,0,0
30,98,0.5246554868,0.28062790035999996,0.6627144,0,0,0,0,0,0,0,0,0
35,162,0.449662302,0.08866100096000001,0.8576304,0,0,0,0,0,0,0,0,0
15,354,0.449662302,0.35444609982,0.4970358,0,0,0,0,0,0,0,0,0
2,5,0.449662302,0.08866100096000001,0.5750022,0,0,0,0,0,0,0,0,0
21,40,0.5097162112,0.0,0.9161052,0,0,0,0,0,0,0,0,0
44,139,0.6296261584,0.25104124937,0.6724602000000001,0,0,0,0,0,0,0,0,0
43,184,0.6145879472,0.44310710078000004,0.5944938000000001,0,0,0,0,0,0,0,0,0
34,129,0.4196848152,0.29537174985,0.37034040000000007,0,0,0,0,0,0,0,0,0
4,6,0.539693698,0.1919668994,0.6627144,0,0,0,0,0,0,0,0,0
57,174,0.7045204076,0.13289254943,0.5652564,0,0,0,0,0,0,0,0,0
14,360,0.3597298416,0.10340485045,0.6919518000000001,0,0,0,0,0,0,0,0,0
20,36,0.6296261584,0.10340485045,0.7699181999999999,0,0,0,0,0,0,0,0,0
9,217,0.4047455396,0.13289254943,0.7991556,0,0,0,0,0,0,0,0,0
10,71,0.2697973812,0.22155355039000002,0.35084879999999996,0,0,0,0,0,0,0,0,0
9,49,0.2398198944,0.41352044979,0.7309350000000001,0,0,0,0,0,0,0,0,0
29,595,0.5546329736,0.13289254943,0.8089014,0,0,0,0,0,0,0,0,0
20,106,0.4347230264,0.35444609982,0.6042396,0,0,0,0,0,0,0,0,0
10,156,0.344790566,0.1919668994,0.7894098,0,0,0,0,0,0,0,0,0
19,62,0.449662302,0.08866100096000001,0.7991556,0,0,0,0,0,0,0,0,0
13,53,0.2248806188,0.13289254943,0.4580526,0,0,0,0,0,0,0,0,0
46,252,0.7045204076,0.1919668994,0.6042396,0,0,0,0,0,0,0,0,0
4,11,0.19490313199999998,0.45785095026999995,0.292374,0,0,0,0,0,0,0,0,0
11,363,0.4047455396,0.0,0.48729,0,0,0,0,0,0,0,0,0
13,190,0.449662302,0.16247920042000003,0.8576304,0,0,0,0,0,0,0,0,0
48,291,0.5246554868,0.0,0.292374,0,0,0,0,0,0,0,0,0
2,79,0.2548581056,0.0,0.9063594,0,0,0,0,0,0,0,0,0
3,7,0.539693698,0.13289254943,0.9161052,0,0,0,0,0,0,0,0,0
35,132,0.644565434,0.1919668994,0.5652564,0,0,0,0,0,0,0,0,0
1,96,0.2248806188,0.0,0.5750022,0,0,0,0,0,0,0,0,0
1,19,0.2248806188,0.10340485045,0.38983199999999996,0,0,0,0,0,0,0,0,0
122,573,0.644565434,0.22155355039000002,0.3800862,0,0,0,0,0,0,0,0,0
12,22,0.49467799999999995,0.0,0.97458,0,0,0,0,0,0,0,0,0
112,293,0.6296261584,0.16247920042000003,0.438561,0,0,0,0,0,0,0,0,0
40,122,0.7795135924,0.25104124937,0.3995778,0,0,0,0,0,0,0,0,0
19,304,0.2848355924,0.13289254943,0.5067815999999999,0,0,0,0,0,0,0,0,0
80,358,0.7795135924,0.1919668994,0.4288152,0,0,0,0,0,0,0,0,0
5,67,0.344790566,0.10340485045,0.7406808000000001,0,0,0,0,0,0,0,0,0
2,1,0.2248806188,0.10340485045,0.7309350000000001,0,0,0,0,0,0,0,0,0
34,120,0.7344978944,0.08866100096000001,0.6042396,0,0,0,0,0,0,0,0,0
1,9,0.5246554868,0.22155355039000002,0.9161052,0,0,0,0,0,0,0,0,0
25,289,0.689581132,0.0,0.7699181999999999,0,0,0,0,0,0,0,0,0
4,26,0.4796397888,0.29537174985,0.7504265999999999,0,0,0,0,0,0,0,0,0
7,70,0.4647005132,0.22155355039000002,0.97458,0,0,0,0,0,0,0,0,0
76,254,0.4047455396,0.1919668994,0.38983199999999996,0,0,0,0,0,0,0,0,0
11,53,0.299774868,0.32495840084000005,0.9063594,0,0,0,0,0,0,0,0,0
31,181,0.5097162112,0.16247920042000003,0.6237311999999999,0,0,0,0,0,0,0,0,0
41,263,0.5996486716,0.28062790035999996,0.6724602000000001,0,0,0,0,0,0,0,0,0
1,28,0.045015698,0.32495840084000005,0.37034040000000007,0,0,0,0,0,0,0,0,0
60,179,0.644565434,0.38403275081,0.5652564,0,0,0,0,0,0,0,0,0
103,648,0.6296261584,0.0,0.31186559999999997,0,0,0,0,0,0,0,0,0
90,301,0.7495361056000001,0.22155355039000002,0.6432228000000001,0,0,0,0,0,0,0,0,0
36,72,0.449662302,0.28062790035999996,0.7016975999999999,0,0,0,0,0,0,0,0,0
80,467,0.7495361056000001,0.10340485045,0.4483068,0,0,0,0,0,0,0,0,0
237,294,0.689581132,0.22155355039000002,0.6432228000000001,0,0,0,0,0,0,0,0,0
28,81,0.449662302,0.1919668994,0.8576304,0,0,0,0,0,0,0,0,0
6,70,0.19490313199999998,0.22155355039000002,0.4970358,0,0,0,0,0,0,0,0,0
4,25,0.149887434,0.1919668994,0.7796639999999999,0,0,0,0,0,0,0,0,0
86,439,0.689581132,0.16247920042000003,0.6432228000000001,0,0,0,0,0,0,0,0,0
52,108,0.3148130792,0.28062790035999996,0.5165274,0,0,0,0,0,0,0,0,0
5,109,0.2848355924,0.41352044979,0.5555106,0,0,0,0,0,0,0,0,0
13,105,0.2697973812,0.13289254943,0.6822060000000001,0,0,0,0,0,0,0,0,0
7,24,0.6145879472,0.22155355039000002,0.6334770000000001,0,0,0,0,0,0,0,0,0
264,359,0.4647005132,0.0,0.6529685999999999,0,0,0,0,0,0,0,0,0
20,55,0.689581132,0.16247920042000003,0.6432228000000001,0,0,0,0,0,0,0,0,0
2,5,0.299774868,0.32495840084000005,0.40932359999999995,0,0,0,0,0,0,0,0,0
48,190,0.644565434,0.35444609982,0.5944938000000001,0,0,0,0,0,0,0,0,0
59,160,0.4647005132,0.44310710078000004,0.32161140000000005,0,0,0,0,0,0,0,0,0
24,163,0.4047455396,0.25104124937,0.6042396,0,0,0,0,0,0,0,0,0
4,217,0.2248806188,0.0,0.5750022,0,0,0,0,0,0,0,0,0
47,197,0.5996486716,0.22155355039000002,0.6334770000000001,0,0,0,0,0,0,0,0,0
2,41,0.149887434,0.16247920042000003,0.41906940000000004,0,0,0,0,0,0,0,0,0
74,265,0.6145879472,0.16247920042000003,0.3995778,0,0,0,0,0,0,0,0,0
3,29,0.5097162112,0.10340485045,0.9161052,0,0,0,0,0,0,0,0,0
26,46,0.4796397888,0.13289254943,0.8576304,0,0,0,0,0,0,0,0,0
104,386,0.6596036452,0.16247920042000003,0.4970358,0,0,0,0,0,0,0,0,0
59,127,0.689581132,0.16247920042000003,0.536019,0,0,0,0,0,0,0,0,0
127,177,0.7795135924,0.22155355039000002,0.2631366,0,0,0,0,0,0,0,0,0
1,2,0.1649256452,0.45785095026999995,0.2631366,0,0,0,0,0,0,0,0,0
1,3,0.2548581056,0.22155355039000002,0.584748,0,0,0,0,0,0,0,0,0
69,446,0.539693698,0.25104124937,0.4483068,0,0,0,0,0,0,0,0,0
32,287,0.5246554868,0.10340485045,0.584748,0,0,0,0,0,0,0,0,0
9,158,0.3297523548,0.25104124937,0.4483068,0,0,0,0,0,0,0,0,0
50,130,0.5097162112,0.45785095026999995,0.5067815999999999,0,0,0,0,0,0,0,0,0
6,68,0.2548581056,0.22155355039000002,0.9063594,0,0,0,0,0,0,0,0,0
12,24,0.49467799999999995,0.1919668994,0.7504265999999999,0,0,0,0,0,0,0,0,0
15,103,0.2548581056,0.1919668994,0.6334770000000001,0,0,0,0,0,0,0,0,0
6,16,0.3148130792,0.16247920042000003,0.6822060000000001,0,0,0,0,0,0,0,0,0
13,28,0.539693698,0.0,0.8576304,0,0,0,0,0,0,0,0,0
47,112,0.5246554868,0.08866100096000001,0.41906940000000004,0,0,0,0,0,0,0,0,0
52,173,0.644565434,0.25104124937,0.34110300000000005,0,0,0,0,0,0,0,0,0
1,23,0.2098424076,0.13289254943,0.7796639999999999,0,0,0,0,0,0,0,0,0
2,13,0.2548581056,0.10340485045,0.6822060000000001,0,0,0,0,0,0,0,0,0
17,133,0.449662302,0.08866100096000001,0.7016975999999999,0,0,0,0,0,0,0,0,0
7,87,0.5696711848,0.25104124937,0.8673761999999999,0,0,0,0,0,0,0,0,0
1,9,0.6745429208,0.10340485045,0.6822060000000001,0,0,0,0,0,0,0,0,0
109,206,0.4796397888,0.48733864925,0.40932359999999995,0,0,0,0,0,0,0,0,0
130,261,0.6296261584,0.35444609982,0.4288152,0,0,0,0,0,0,0,0,0
1,9,0.1649256452,0.25104124937,0.41906940000000004,0,0,0,0,0,0,0,0,0
59,226,0.6745429208,0.32495840084000005,0.536019,0,0,0,0,0,0,0,0,0
2,75,0.539693698,0.10340485045,0.8576304,0,0,0,0,0,0,0,0,0
3,15,0.5846104604,0.1919668994,0.8673761999999999,0,0,0,0,0,0,0,0,0
1,5,0.6296261584,0.0,0.8089014,0,0,0,0,0,0,0,0,0
8,21,0.3297523548,0.13289254943,0.8478846,0,0,0,0,0,0,0,0,0
43,94,0.6296261584,0.13289254943,0.6724602000000001,0,0,0,0,0,0,0,0,0
4,10,0.5996486716,0.1919668994,0.6724602000000001,0,0,0,0,0,0,0,0,0
174,246,0.6145879472,0.13289254943,0.5165274,0,0,0,0,0,0,0,0,0
32,382,0.7195586187999999,0.16247920042000003,0.6822060000000001,0,0,0,0,0,0,0,0,0
12,148,0.5846104604,0.16247920042000003,0.7601724,0,0,0,0,0,0,0,0,0
62,154,0.6296261584,0.0,0.4970358,0,0,0,0,0,0,0,0,0
143,233,0.7644753812,0.10340485045,0.47754420000000003,0,0,0,0,0,0,0,0,0
2,53,0.0749931848,0.41352044979,0.32161140000000005,0,0,0,0,0,0,0,0,0
3,2,0.2098424076,0.29537174985,0.31186559999999997,0,0,0,0,0,0,0,0,0
65,228,0.6296261584,0.35444609982,0.3995778,0,0,0,0,0,0,0,0,0
2,35,0.1049706716,0.29537174985,0.40932359999999995,0,0,0,0,0,0,0,0,0
5,17,0.5546329736,0.13289254943,0.8576304,0,0,0,0,0,0,0,0,0
34,618,0.539693698,0.0,0.8089014,0,0,0,0,0,0,0,0,0
27,180,0.4796397888,0.41352044979,0.3313572,0,0,0,0,0,0,0,0,0
78,310,0.7195586187999999,0.5759996502100001,0.6432228000000001,0,0,0,0,0,0,0,0,0
3,77,0.2098424076,0.32495840084000005,0.34110300000000005,0,0,0,0,0,0,0,0,0
8,62,0.299774868,0.25104124937,0.7894098,0,0,0,0,0,0,0,0,0
46,115,0.5996486716,0.0,0.6724602000000001,0,0,0,0,0,0,0,0,0
12,298,0.5996486716,0.08866100096000001,0.6237311999999999,0,0,0,0,0,0,0,0,0
1,6,0.6596036452,0.0,0.5262732,0,0,0,0,0,0,0,0,0
16,27,0.5996486716,0.22155355039000002,0.6724602000000001,0,0,0,0,0,0,0,0,0
41,129,0.344790566,0.22155355039000002,0.48729,0,0,0,0,0,0,0,0,0
126,239,0.6596036452,0.22155355039000002,0.34110300000000005,0,0,0,0,0,0,0,0,0
70,82,0.4047455396,0.0,0.8478846,0,0,0,0,0,0,0,0,0
332,312,0.644565434,0.10340485045,0.292374,0,0,0,0,0,0,0,0,0
6,55,0.5996486716,0.16247920042000003,0.6334770000000001,0,0,0,0,0,0,0,0,0
42,169,0.4196848152,0.38403275081,0.7504265999999999,0,0,0,0,0,0,0,0,0
5,85,0.449662302,0.25104124937,0.97458,0,0,0,0,0,0,0,0,0
36,348,0.7195586187999999,0.1919668994,0.41906940000000004,0,0,0,0,0,0,0,0,0
2,133,0.2248806188,0.16247920042000003,0.7796639999999999,0,0,0,0,0,0,0,0,0
6,29,0.1349481584,0.10340485045,0.5262732,0,0,0,0,0,0,0,0,0
1,8,0.0599549736,0.1919668994,0.3995778,0,0,0,0,0,0,0,0,0
106,212,0.644565434,0.1919668994,0.38983199999999996,0,0,0,0,0,0,0,0,0
31,122,0.4047455396,0.16247920042000003,0.7406808000000001,0,0,0,0,0,0,0,0,0
8,45,0.2697973812,0.25104124937,0.9063594,0,0,0,0,0,0,0,0,0
4,7,0.5097162112,0.22155355039000002,0.7504265999999999,0,0,0,0,0,0,0,0,0
41,133,0.6296261584,0.38403275081,0.6334770000000001,0,0,0,0,0,0,0,0,0
24,120,0.449662302,0.28062790035999996,0.6529685999999999,0,0,0,0,0,0,0,0,0
82,131,0.689581132,0.44310710078000004,0.7699181999999999,0,0,0,0,0,0,0,0,0
8,27,0.4196848152,0.08866100096000001,0.7504265999999999,0,0,0,0,0,0,0,0,0
10,250,0.2697973812,0.35444609982,0.40932359999999995,0,0,0,0,0,0,0,0,0
148,224,0.644565434,0.0,0.36059459999999993,0,0,0,0,0,0,0,0,0
133,229,0.4047455396,0.10340485045,0.6919518000000001,0,0,0,0,0,0,0,0,0
50,210,0.7344978944,0.10340485045,0.41906940000000004,0,0,0,0,0,0,0,0,0
19,110,0.3297523548,0.35444609982,0.2826282,0,0,0,0,0,0,0,0,0
3,17,0.3297523548,0.0,0.9063594,0,0,0,0,0,0,0,0,0
5,39,0.2398198944,0.13289254943,0.6822060000000001,0,0,0,0,0,0,0,0,0
121,682,0.6145879472,0.25104124937,0.5555106,0,0,0,0,0,0,0,0,0
4,51,0.38970732840000005,0.32495840084000005,0.8478846,0,0,0,0,0,0,0,0,0
10,316,0.5246554868,0.10340485045,0.8576304,0,0,0,0,0,0,0,0,0
23,149,0.449662302,0.1919668994,0.6529685999999999,0,0,0,0,0,0,0,0,0
1,5,0.2248806188,0.32495840084000005,0.292374,0,0,0,0,0,0,0,0,0
7,257,0.2848355924,0.08866100096000001,0.5457648,0,0,0,0,0,0,0,0,0
82,485,0.644565434,0.0,0.5262732,0,0,0,0,0,0,0,0,0
16,62,0.5246554868,0.10340485045,0.8089014,0,0,0,0,0,0,0,0,0
287,366,0.5246554868,0.16247920042000003,0.6627144,0,0,0,0,0,0,0,0,0
6,28,0.4047455396,0.28062790035999996,0.7991556,0,0,0,0,0,0,0,0,0
5,20,0.2697973812,0.13289254943,0.5457648,0,0,0,0,0,0,0,0,0
4,19,0.5996486716,0.13289254943,0.8089014,0,0,0,0,0,0,0,0,0
95,137,0.4196848152,0.13289254943,0.8576304,0,0,0,0,0,0,0,0,0
7,129,0.3148130792,0.22155355039000002,0.8478846,0,0,0,0,0,0,0,0,0
1,3,0.1798649208,0.10340485045,0.8381388000000001,0,0,0,0,0,0,0,0,0
227,339,0.7195586187999999,0.1919668994,0.3313572,0,0,0,0,0,0,0,0,0
1,7,0.5246554868,0.08866100096000001,0.8089014,0,0,0,0,0,0,0,0,0
106,336,0.49467799999999995,0.25104124937,0.2826282,0,0,0,0,0,0,0,0,0
79,239,0.299774868,0.22155355039000002,0.25339079999999997,0,0,0,0,0,0,0,0,0
151,238,0.5097162112,0.13289254943,0.41906940000000004,0,0,0,0,0,0,0,0,0
44,145,0.6596036452,0.22155355039000002,0.5652564,0,0,0,0,0,0,0,0,0
78,641,0.5996486716,0.28062790035999996,0.6724602000000001,0,0,0,0,0,0,0,0,0
80,152,0.7495361056000001,0.22155355039000002,0.3313572,0,0,0,0,0,0,0,0,0
8,172,0.5996486716,0.08866100096000001,0.7114434,0,0,0,0,0,0,0,0,0
65,83,0.449662302,0.1919668994,0.7504265999999999,0,0,0,0,0,0,0,0,0
10,46,0.5546329736,0.28062790035999996,0.8576304,0,0,0,0,0,0,0,0,0
110,226,0.6145879472,0.0,0.41906940000000004,0,0,0,0,0,0,0,0,0
8,24,0.5696711848,0.13289254943,0.8673761999999999,0,0,0,0,0,0,0,0,0
92,465,0.7045204076,0.32495840084000005,0.6042396,0,0,0,0,0,0,0,0,0
2,12,0.4796397888,0.0,0.6627144,0,0,0,0,0,0,0,0,0
17,46,0.4796397888,0.08866100096000001,0.6627144,0,0,0,0,0,0,0,0,0
40,152,0.4796397888,0.22155355039000002,0.438561,0,0,0,0,0,0,0,0,0
12,108,0.3148130792,0.1919668994,0.5555106,0,0,0,0,0,0,0,0,0
8,37,0.344790566,0.22155355039000002,0.7894098,0,0,0,0,0,0,0,0,0
4,4,0.4047455396,0.41352044979,0.1656786,0,0,0,0,0,0,0,0,0
2,52,0.2398198944,0.10340485045,0.8478846,0,0,0,0,0,0,0,0,0
268,412,0.6296261584,0.32495840084000005,0.35084879999999996,0,0,0,0,0,0,0,0,0
36,132,0.5246554868,0.0,0.41906940000000004,0,0,0,0,0,0,0,0,0
21,75,0.8094910792,0.28062790035999996,0.48729,0,0,0,0,0,0,0,0,0
53,126,0.5246554868,0.16247920042000003,0.584748,0,0,0,0,0,0,0,0,0
45,172,0.49467799999999995,0.10340485045,0.40932359999999995,0,0,0,0,0,0,0,0,0
234,309,0.5246554868,0.08866100096000001,0.6237311999999999,0,0,0,0,0,0,0,0,0
11,160,0.2248806188,0.32495840084000005,0.37034040000000007,0,0,0,0,0,0,0,0,0
54,143,0.6145879472,0.32495840084000005,0.4288152,0,0,0,0,0,0,0,0,0
28,397,0.689581132,0.10340485045,0.7211891999999999,0,0,0,0,0,0,0,0,0
27,87,0.4196848152,0.08866100096000001,0.5262732,0,0,0,0,0,0,0,0,0
21,131,0.4047455396,0.22155355039000002,0.38983199999999996,0,0,0,0,0,0,0,0,0
1,36,0.2098424076,0.22155355039000002,0.584748,0,0,0,0,0,0,0,0,0
6,271,0.1798649208,0.13289254943,0.536019,0,0,0,0,0,0,0,0,0
4,15,0.5846104604,0.08866100096000001,0.9161052,0,0,0,0,0,0,0,0,0
17,103,0.49467799999999995,0.45785095026999995,0.2631366,0,0,0,0,0,0,0,0,0
312,348,0.6145879472,0.35444609982,0.2631366,0,0,0,0,0,0,0,0,0
33,111,0.4796397888,0.08866100096000001,0.97458,0,0,0,0,0,0,0,0,0
6,176,0.3148130792,0.28062790035999996,0.5165274,0,0,0,0,0,0,0,0,0
66,617,0.6596036452,0.08866100096000001,0.4677984,0,0,0,0,0,0,0,0,0
3,6,0.5097162112,0.13289254943,0.97458,0,0,0,0,0,0,0,0,0
4,8,0.6296261584,0.10340485045,0.7699181999999999,0,0,0,0,0,0,0,0,0
45,284,0.6596036452,0.13289254943,0.7211891999999999,0,0,0,0,0,0,0,0,0
2,2,0.3148130792,0.22155355039000002,0.7406808000000001,0,0,0,0,0,0,0,0,0
14,66,0.344790566,0.0,0.3800862,0,0,0,0,0,0,0,0,0
39,192,0.689581132,0.1919668994,0.7211891999999999,0,0,0,0,0,0,0,0,0
17,156,0.4796397888,0.16247920042000003,0.7991556,0,0,0,0,0,0,0,0,0
60,278,0.6296261584,0.13289254943,0.5944938000000001,0,0,0,0,0,0,0,0,0
15,126,0.5696711848,0.13289254943,0.8089014,0,0,0,0,0,0,0,0,0
2,16,0.38970732840000005,0.10340485045,0.6042396,0,0,0,0,0,0,0,0,0
3,5,0.5696711848,0.13289254943,0.7601724,0,0,0,0,0,0,0,0,0
13,139,0.2248806188,0.13289254943,0.584748,0,0,0,0,0,0,0,0,0
6,19,0.49467799999999995,0.08866100096000001,0.7504265999999999,0,0,0,0,0,0,0,0,0
9,55,0.5696711848,0.08866100096000001,0.8089014,0,0,0,0,0,0,0,0,0
41,140,0.4796397888,0.13289254943,0.4970358,0,0,0,0,0,0,0,0,0
57,163,0.4796397888,0.13289254943,0.536019,0,0,0,0,0,0,0,0,0
6,39,0.1349481584,0.28062790035999996,0.4580526,0,0,0,0,0,0,0,0,0
32,279,0.7795135924,0.38403275081,0.5457648,0,0,0,0,0,0,0,0,0
21,154,0.5246554868,0.29537174985,0.5457648,0,0,0,0,0,0,0,0,0
2,7,0.5696711848,0.0,0.8089014,0,0,0,0,0,0,0,0,0
98,193,0.5696711848,0.1919668994,0.8089014,0,0,0,0,0,0,0,0,0
19,229,0.49467799999999995,0.16247920042000003,0.7504265999999999,0,0,0,0,0,0,0,0,0
26,67,0.689581132,0.13289254943,0.7699181999999999,0,0,0,0,0,0,0,0,0
70,303,0.7344978944,0.10340485045,0.47754420000000003,0,0,0,0,0,0,0,0,0
1,2,0.4796397888,0.45785095026999995,0.7991556,0,0,0,0,0,0,0,0,0
40,146,0.5996486716,0.1919668994,0.7114434,0,0,0,0,0,0,0,0,0
1,3,0.2398198944,0.0,0.7211891999999999,0,0,0,0,0,0,0,0,0
3,5,0.449662302,0.1919668994,0.9161052,0,0,0,0,0,0,0,0,0
4,47,0.5846104604,0.13289254943,0.7601724,0,0,0,0,0,0,0,0,0
9,55,0.449662302,0.13289254943,0.8576304,0,0,0,0,0,0,0,0,0
12,58,0.38970732840000005,0.32495840084000005,0.7991556,0,0,0,0,0,0,0,0,0
6,6,0.539693698,0.0,0.9161052,0,0,0,0,0,0,0,0,0
6,102,0.2697973812,0.16247920042000003,0.5457648,0,0,0,0,0,0,0,0,0
42,500,0.644565434,0.28062790035999996,0.4677984,0,0,0,0,0,0,0,0,0
3,54,0.3297523548,0.10340485045,0.7894098,0,0,0,0,0,0,0,0,0
11,60,0.6596036452,0.16247920042000003,0.4970358,0,0,0,0,0,0,0,0,0
230,343,0.5996486716,0.10340485045,0.5944938000000001,0,0,0,0,0,0,0,0,0
2,4,0.539693698,0.10340485045,0.8576304,0,0,0,0,0,0,0,0,0
1,8,0.5696711848,0.10340485045,0.8089014,0,0,0,0,0,0,0,0,0
31,99,0.4796397888,0.28062790035999996,0.3800862,0,0,0,0,0,0,0,0,0
3,40,0.2697973812,0.16247920042000003,0.37034040000000007,0,0,0,0,0,0,0,0,0
16,154,0.2848355924,0.25104124937,0.8478846,0,0,0,0,0,0,0,0,0
2,45,0.2848355924,0.64981784967,0.4483068,0,0,0,0,0,0,0,0,0
58,100,0.5246554868,0.28062790035999996,0.38983199999999996,0,0,0,0,0,0,0,0,0
16,113,0.344790566,0.13289254943,0.5165274,0,0,0,0,0,0,0,0,0
93,252,0.644565434,0.22155355039000002,0.4970358,0,0,0,0,0,0,0,0,0
17,72,0.3297523548,0.25104124937,0.7406808000000001,0,0,0,0,0,0,0,0,0
61,597,0.4796397888,0.38403275081,0.2631366,0,0,0,0,0,0,0,0,0
61,304,0.8694460528,0.1919668994,0.4580526,0,0,0,0,0,0,0,0,0
13,314,0.2548581056,0.29537174985,0.438561,0,0,0,0,0,0,0,0,0
1,27,0.4647005132,0.38403275081,0.4288152,0,0,0,0,0,0,0,0,0
1,4,0.3148130792,0.1919668994,0.5555106,0,0,0,0,0,0,0,0,0
2,41,0.5846104604,0.13289254943,0.7601724,0,0,0,0,0,0,0,0,0
38,151,0.6596036452,0.0,0.5262732,0,0,0,0,0,0,0,0,0
32,96,0.6596036452,0.28062790035999996,0.40932359999999995,0,0,0,0,0,0,0,0,0
65,173,0.4347230264,0.41352044979,0.37034040000000007,0,0,0,0,0,0,0,0,0
59,257,0.4047455396,0.29537174985,0.36059459999999993,0,0,0,0,0,0,0,0,0
9,347,0.4047455396,0.29537174985,0.8478846,0,0,0,0,0,0,0,0,0
1,46,0.149887434,0.25104124937,0.9063594,0,0,0,0,0,0,0,0,0
20,167,0.3297523548,0.0,0.6334770000000001,0,0,0,0,0,0,0,0,0
1,41,0.38970732840000005,0.25104124937,0.7991556,0,0,0,0,0,0,0,0,0
1,4,0.5097162112,0.22155355039000002,0.8089014,0,0,0,0,0,0,0,0,0
15,77,0.5846104604,0.48733864925,0.146187,0,0,0,0,0,0,0,0,0
28,191,0.6596036452,0.22155355039000002,0.5652564,0,0,0,0,0,0,0,0,0
2,5,0.344790566,0.1919668994,0.6919518000000001,0,0,0,0,0,0,0,0,0
2,17,0.5696711848,0.0,0.8089014,0,0,0,0,0,0,0,0,0
45,137,0.5996486716,0.08866100096000001,0.7114434,0,0,0,0,0,0,0,0,0
4,52,0.4047455396,0.0,0.7991556,0,0,0,0,0,0,0,0,0
56,64,0.6145879472,0.16247920042000003,0.48729,0,0,0,0,0,0,0,0,0
64,351,0.6596036452,0.22155355039000002,0.4970358,0,0,0,0,0,0,0,0,0
67,468,0.5246554868,0.38403275081,0.25339079999999997,0,0,0,0,0,0,0,0,0
29,104,0.5996486716,0.08866100096000001,0.7601724,0,0,0,0,0,0,0,0,0
7,66,0.449662302,0.1919668994,0.97458,0,0,0,0,0,0,0,0,0
45,145,0.6745429208,0.38403275081,0.20466179999999998,0,0,0,0,0,0,0,0,0
155,214,0.6145879472,0.10340485045,0.6334770000000001,0,0,0,0,0,0,0,0,0
52,139,0.539693698,0.08866100096000001,0.584748,0,0,0,0,0,0,0,0,0
91,776,0.7644753812,0.25104124937,0.5067815999999999,0,0,0,0,0,0,0,0,0
12,111,0.4796397888,0.25104124937,0.6139854,0,0,0,0,0,0,0,0,0
12,288,0.3148130792,0.22155355039000002,0.7406808000000001,0,0,0,0,0,0,0,0,0
31,110,0.4647005132,0.22155355039000002,0.6529685999999999,0,0,0,0,0,0,0,0,0
15,50,0.49467799999999995,0.5759996502100001,0.8089014,0,0,0,0,0,0,0,0,0
45,111,0.644565434,0.16247920042000003,0.6822060000000001,0,0,0,0,0,0,0,0,0
2,8,0.4796397888,0.10340485045,0.7016975999999999,0,0,0,0,0,0,0,0,0
28,317,0.689581132,0.0,0.536019,0,0,0,0,0,0,0,0,0
95,561,0.49467799999999995,0.35444609982,0.243645,0,0,0,0,0,0,0,0,0
