StandardTemperature,Humidity,Wind,Weekend,Fall,Spring,Summer,Winter,Ticket1,Ticket2
0.5097162112,50.67816,0.45785095027,1,1,0,0,0,50,130
0.2548581056,90.63594,0.22155355039,0,0,1,0,0,6,68
0.494678,75.04266,0.1919668994,0,1,0,0,0,12,24
0.2548581056,63.3477,0.1919668994,0,0,0,0,1,15,103
0.3148130792,68.2206,0.16247920042,0,0,0,0,1,6,16
0.539693698,85.76304,0.0,0,0,1,0,0,13,28
0.5246554868,41.90694,0.08866100096,0,0,1,0,0,47,112
0.644565434,34.1103,0.25104124937,0,0,0,1,0,52,173
0.2098424076,77.9664,0.13289254943,0,0,0,0,1,1,23
0.2548581056,68.2206,0.10340485045,0,0,1,0,0,2,13
0.449662302,70.16976,0.08866100096,0,0,0,0,1,17,133
0.5696711848,86.73762,0.25104124937,0,0,0,1,0,7,87
0.6745429208,68.2206,0.10340485045,0,0,0,1,0,1,9
0.4796397888,40.93236,0.48733864925,1,0,0,0,1,109,206
0.6296261584,42.88152,0.35444609982,1,0,1,0,0,130,261
0.1649256452,41.90694,0.25104124937,0,0,0,0,1,1,9
0.6745429208,53.6019,0.32495840084,0,0,0,1,0,59,226
0.539693698,85.76304,0.10340485045,0,1,0,0,0,2,75
0.5846104604,86.73762,0.1919668994,0,0,0,1,0,3,15
0.6296261584,80.89014,0.0,0,0,0,1,0,1,5
0.3297523548,84.78846,0.13289254943,1,0,1,0,0,8,21
0.6296261584,67.24602,0.13289254943,0,1,0,0,0,43,94
0.5996486716,67.24602,0.1919668994,1,1,0,0,0,4,10
0.6145879472,51.65274,0.13289254943,1,0,1,0,0,174,246
0.7195586188,68.2206,0.16247920042,0,0,0,1,0,32,382
0.5846104604,76.01724,0.16247920042,0,0,0,1,0,12,148
0.6296261584,49.70358,0.0,0,0,1,0,0,62,154
0.7644753812,47.75442,0.10340485045,1,0,0,1,0,143,233
0.0749931848,32.16114,0.41352044979,0,0,0,0,1,2,53
0.2098424076,31.18656,0.29537174985,0,0,1,0,0,3,2
0.6296261584,39.95778,0.35444609982,0,1,0,0,0,65,228
0.1049706716,40.93236,0.29537174985,0,0,0,0,1,2,35
0.5546329736,85.76304,0.13289254943,0,1,0,0,0,5,17
0.539693698,80.89014,0.0,0,0,1,0,0,34,618
0.4796397888,33.13572,0.41352044979,0,0,1,0,0,27,180
0.7195586188,64.32228,0.57599965021,0,0,0,1,0,78,310
0.2098424076,34.1103,0.32495840084,0,0,1,0,0,3,77
0.299774868,78.94098,0.25104124937,0,0,0,0,1,8,62
0.5996486716,67.24602,0.0,1,1,0,0,0,46,115
0.5996486716,62.37312,0.08866100096,0,0,0,1,0,12,298
0.6596036452,52.62732,0.0,0,0,0,1,0,1,6
0.5996486716,67.24602,0.22155355039,1,1,0,0,0,16,27
0.344790566,48.729,0.22155355039,0,1,0,0,0,41,129
0.6596036452,34.1103,0.22155355039,1,0,0,1,0,126,239
0.4047455396,84.78846,0.0,1,0,1,0,0,70,82
0.644565434,29.2374,0.10340485045,1,0,1,0,0,332,312
0.5996486716,63.3477,0.16247920042,0,0,0,1,0,6,55
0.4196848152,75.04266,0.38403275081,0,0,1,0,0,42,169
0.449662302,97.458,0.25104124937,0,0,0,0,1,5,85
0.7195586188,41.90694,0.1919668994,0,0,0,1,0,36,348
0.2248806188,77.9664,0.16247920042,0,0,0,0,1,2,133
0.1349481584,52.62732,0.10340485045,0,0,0,0,1,6,29
0.0599549736,39.95778,0.1919668994,0,0,0,0,1,1,8
0.644565434,38.9832,0.1919668994,1,0,0,1,0,106,212
0.4047455396,74.06808,0.16247920042,0,0,1,0,0,31,122
0.2697973812,90.63594,0.25104124937,0,0,1,0,0,8,45
0.5097162112,75.04266,0.22155355039,0,0,0,1,0,4,7
0.6296261584,63.3477,0.38403275081,0,0,1,0,0,41,133
0.449662302,65.29686,0.28062790036,0,0,1,0,0,24,120
0.689581132,76.99182,0.44310710078,1,0,0,1,0,82,131
0.4196848152,75.04266,0.08866100096,1,0,1,0,0,8,27
0.2697973812,40.93236,0.35444609982,0,1,0,0,0,10,250
0.644565434,36.05946,0.0,0,1,0,0,0,148,224
0.4047455396,69.19518,0.10340485045,1,0,1,0,0,133,229
0.7344978944,41.90694,0.10340485045,0,0,0,1,0,50,210
0.3297523548,28.26282,0.35444609982,1,0,0,0,1,19,110
0.3297523548,90.63594,0.0,0,0,0,0,1,3,17
0.2398198944,68.2206,0.13289254943,1,0,0,0,1,5,39
0.6145879472,55.55106,0.25104124937,0,0,1,0,0,121,682
0.3897073284,84.78846,0.32495840084,1,0,1,0,0,4,51
0.5246554868,85.76304,0.10340485045,0,0,1,0,0,10,316
0.449662302,65.29686,0.1919668994,0,1,0,0,0,23,149
0.2248806188,29.2374,0.32495840084,0,0,1,0,0,1,5
0.2848355924,54.57648,0.08866100096,0,0,0,0,1,7,257
0.644565434,52.62732,0.0,0,0,0,1,0,82,485
0.5246554868,80.89014,0.10340485045,1,0,0,1,0,16,62
0.5246554868,66.27144,0.16247920042,1,0,1,0,0,287,366
0.4047455396,79.91556,0.28062790036,1,0,1,0,0,6,28
0.2697973812,54.57648,0.13289254943,1,0,0,0,1,5,20
0.5996486716,80.89014,0.13289254943,0,0,0,1,0,4,19
0.4196848152,85.76304,0.13289254943,1,0,1,0,0,95,137
0.3148130792,84.78846,0.22155355039,0,0,0,0,1,7,129
0.1798649208,83.81388,0.10340485045,1,0,0,0,1,1,3
0.7195586188,33.13572,0.1919668994,1,0,0,1,0,227,339
0.5246554868,80.89014,0.08866100096,0,0,1,0,0,1,7
0.494678,28.26282,0.25104124937,0,0,1,0,0,106,336
0.299774868,25.33908,0.22155355039,1,0,0,0,1,79,239
0.5097162112,41.90694,0.13289254943,1,0,1,0,0,151,238
0.6596036452,56.52564,0.22155355039,0,1,0,0,0,44,145
0.5996486716,67.24602,0.28062790036,0,0,1,0,0,78,641
0.7495361056,33.13572,0.22155355039,0,0,0,1,0,80,152
0.5996486716,71.14434,0.08866100096,0,0,0,1,0,8,172
0.449662302,75.04266,0.1919668994,1,0,1,0,0,65,83
0.5546329736,85.76304,0.28062790036,0,0,1,0,0,10,46
0.6145879472,41.90694,0.0,0,0,1,0,0,110,226
0.5696711848,86.73762,0.13289254943,1,0,0,1,0,8,24
0.7045204076,60.42396,0.32495840084,0,0,0,1,0,92,465
0.4796397888,66.27144,0.0,1,0,0,1,0,2,12
0.4796397888,66.27144,0.08866100096,0,0,1,0,0,17,46
0.4796397888,43.8561,0.22155355039,1,1,0,0,0,40,152
0.3148130792,55.55106,0.1919668994,0,0,0,0,1,12,108
0.344790566,78.94098,0.22155355039,1,0,1,0,0,8,37
0.4047455396,16.56786,0.41352044979,1,0,0,0,1,4,4
0.2398198944,84.78846,0.10340485045,0,0,0,0,1,2,52
0.6296261584,35.08488,0.32495840084,1,0,0,1,0,268,412
0.5246554868,41.90694,0.0,0,1,0,0,0,36,132
0.8094910792,48.729,0.28062790036,0,0,0,1,0,21,75
0.5246554868,58.4748,0.16247920042,0,1,0,0,0,53,126
0.494678,40.93236,0.10340485045,1,0,0,0,1,45,172
0.5246554868,62.37312,0.08866100096,1,0,1,0,0,234,309
0.2248806188,37.03404,0.32495840084,0,0,0,0,1,11,160
0.6145879472,42.88152,0.32495840084,0,1,0,0,0,54,143
0.689581132,72.11892,0.10340485045,0,0,0,1,0,28,397
0.4196848152,52.62732,0.08866100096,1,0,1,0,0,27,87
0.4047455396,38.9832,0.22155355039,0,0,0,0,1,21,131
0.2098424076,58.4748,0.22155355039,0,0,0,0,1,1,36
0.1798649208,53.6019,0.13289254943,0,0,1,0,0,6,271
0.5846104604,91.61052,0.08866100096,0,0,0,1,0,4,15
0.494678,26.31366,0.45785095027,0,0,0,0,1,17,103
0.6145879472,26.31366,0.35444609982,1,0,1,0,0,312,348
0.4796397888,97.458,0.08866100096,0,0,1,0,0,33,111
0.3148130792,51.65274,0.28062790036,0,0,1,0,0,6,176
0.6596036452,46.77984,0.08866100096,0,0,1,0,0,66,617
0.5097162112,97.458,0.13289254943,0,1,0,0,0,3,6
0.6296261584,76.99182,0.10340485045,1,0,0,1,0,4,8
0.6596036452,72.11892,0.13289254943,0,0,0,1,0,45,284
0.3148130792,74.06808,0.22155355039,0,0,1,0,0,2,2
0.344790566,38.00862,0.0,0,0,1,0,0,14,66
0.689581132,72.11892,0.1919668994,0,0,0,1,0,39,192
0.4796397888,79.91556,0.16247920042,0,1,0,0,0,17,156
0.6296261584,59.44938,0.13289254943,0,0,0,1,0,60,278
0.5696711848,80.89014,0.13289254943,0,0,0,1,0,15,126
0.3897073284,60.42396,0.10340485045,0,0,1,0,0,2,16
0.5696711848,76.01724,0.13289254943,0,0,0,1,0,3,5
0.2248806188,58.4748,0.13289254943,0,0,1,0,0,13,139
0.494678,75.04266,0.08866100096,0,1,0,0,0,6,19
0.5696711848,80.89014,0.08866100096,1,0,0,1,0,9,55
0.4796397888,49.70358,0.13289254943,0,1,0,0,0,41,140
0.4796397888,53.6019,0.13289254943,0,0,1,0,0,57,163
0.1349481584,45.80526,0.28062790036,1,0,0,0,1,6,39
0.7795135924,54.57648,0.38403275081,0,0,0,1,0,32,279
0.5246554868,54.57648,0.29537174985,0,1,0,0,0,21,154
0.5696711848,80.89014,0.0,1,0,0,1,0,2,7
0.5696711848,80.89014,0.1919668994,1,0,0,1,0,98,193
0.494678,75.04266,0.16247920042,0,1,0,0,0,19,229
0.689581132,76.99182,0.13289254943,1,0,0,1,0,26,67
0.7344978944,47.75442,0.10340485045,0,0,0,1,0,70,303
0.4796397888,79.91556,0.45785095027,0,1,0,0,0,1,2
0.5996486716,71.14434,0.1919668994,0,0,1,0,0,40,146
0.2398198944,72.11892,0.0,0,0,0,0,1,1,3
0.449662302,91.61052,0.1919668994,1,0,0,0,1,3,5
0.5846104604,76.01724,0.13289254943,0,0,0,1,0,4,47
0.449662302,85.76304,0.13289254943,0,0,0,0,1,9,55
0.3897073284,79.91556,0.32495840084,1,0,1,0,0,12,58
0.539693698,91.61052,0.0,0,1,0,0,0,6,6
0.2697973812,54.57648,0.16247920042,0,0,1,0,0,6,102
0.644565434,46.77984,0.28062790036,0,0,0,1,0,42,500
0.3297523548,78.94098,0.10340485045,0,0,1,0,0,3,54
0.6596036452,49.70358,0.16247920042,0,0,0,1,0,11,60
0.5996486716,59.44938,0.10340485045,1,0,1,0,0,230,343
0.539693698,85.76304,0.10340485045,0,0,1,0,0,2,4
0.5696711848,80.89014,0.10340485045,0,0,0,1,0,1,8
0.4796397888,38.00862,0.28062790036,0,0,1,0,0,31,99
0.2697973812,37.03404,0.16247920042,1,0,0,0,1,3,40
0.2848355924,84.78846,0.25104124937,0,0,1,0,0,16,154
0.2848355924,44.83068,0.64981784967,0,0,0,0,1,2,45
0.5246554868,38.9832,0.28062790036,0,0,1,0,0,58,100
0.344790566,51.65274,0.13289254943,0,0,0,0,1,16,113
0.644565434,49.70358,0.22155355039,0,0,0,1,0,93,252
0.3297523548,74.06808,0.25104124937,1,1,0,0,0,17,72
0.4796397888,26.31366,0.38403275081,0,0,1,0,0,61,597
0.8694460528,45.80526,0.1919668994,0,0,0,1,0,61,304
0.2548581056,43.8561,0.29537174985,0,0,1,0,0,13,314
0.4647005132,42.88152,0.38403275081,0,0,0,0,1,1,27
0.3148130792,55.55106,0.1919668994,0,0,1,0,0,1,4
0.5846104604,76.01724,0.13289254943,0,0,0,1,0,2,41
0.6596036452,52.62732,0.0,0,0,0,1,0,38,151
0.6596036452,40.93236,0.28062790036,0,0,0,1,0,32,96
0.4347230264,37.03404,0.41352044979,0,0,1,0,0,65,173
0.4047455396,36.05946,0.29537174985,1,0,0,0,1,59,257
0.4047455396,84.78846,0.29537174985,0,0,0,0,1,9,347
0.149887434,90.63594,0.25104124937,1,0,0,0,1,1,46
0.3297523548,63.3477,0.0,0,0,0,0,1,20,167
0.3897073284,79.91556,0.25104124937,0,0,0,0,1,1,41
0.5097162112,80.89014,0.22155355039,0,1,0,0,0,1,4
0.5846104604,14.6187,0.48733864925,0,0,0,0,1,15,77
0.6596036452,56.52564,0.22155355039,0,0,0,1,0,28,191
0.344790566,69.19518,0.1919668994,0,0,1,0,0,2,5
0.5696711848,80.89014,0.0,0,0,0,1,0,2,17
0.5996486716,71.14434,0.08866100096,0,0,0,1,0,45,137
0.4047455396,79.91556,0.0,0,0,1,0,0,4,52
0.6145879472,48.729,0.16247920042,0,0,1,0,0,56,64
0.6596036452,49.70358,0.22155355039,0,0,0,1,0,64,351
0.5246554868,25.33908,0.38403275081,0,0,1,0,0,67,468
0.5996486716,76.01724,0.08866100096,1,0,0,1,0,29,104
0.449662302,97.458,0.1919668994,0,0,0,0,1,7,66
0.6745429208,20.46618,0.38403275081,0,0,0,1,0,45,145
0.6145879472,63.3477,0.10340485045,1,0,0,1,0,155,214
0.539693698,58.4748,0.08866100096,0,1,0,0,0,52,139
0.7644753812,50.67816,0.25104124937,0,0,0,1,0,91,776
0.4796397888,61.39854,0.25104124937,0,0,0,1,0,12,111
0.3148130792,74.06808,0.22155355039,0,0,1,0,0,12,288
0.4647005132,65.29686,0.22155355039,1,0,0,0,1,31,110
0.494678,80.89014,0.57599965021,1,0,1,0,0,15,50
0.644565434,68.2206,0.16247920042,0,1,0,0,0,45,111
0.4796397888,70.16976,0.10340485045,1,0,1,0,0,2,8
0.689581132,53.6019,0.0,0,0,0,1,0,28,317
0.494678,24.3645,0.35444609982,0,0,1,0,0,95,561
0.539693698,85.76304,0.0,0,0,0,1,0,1,3
0.2248806188,42.88152,0.08866100096,0,0,0,0,1,1,10
0.299774868,90.63594,0.16247920042,0,0,1,0,0,1,2
0.5696711848,80.89014,0.22155355039,0,0,0,1,0,25,275
0.6145879472,55.55106,0.1919668994,1,0,0,1,0,102,202
0.149887434,77.9664,0.13289254943,0,0,0,0,1,1,4
0.2548581056,43.8561,0.32495840084,0,1,0,0,0,1,47
0.344790566,47.75442,0.08866100096,0,0,0,0,1,54,108
0.6596036452,76.99182,0.10340485045,0,0,0,1,0,14,18
0.4347230264,91.61052,0.08866100096,0,1,0,0,0,2,5
0.4196848152,42.88152,0.45785095027,1,0,1,0,0,36,42
0.689581132,44.83068,0.29537174985,0,0,0,1,0,32,183
0.5246554868,85.76304,0.0,0,0,1,0,0,35,585
0.3148130792,68.2206,0.08866100096,0,0,0,0,1,5,84
0.4196848152,97.458,0.29537174985,0,0,0,0,1,7,129
0.644565434,68.2206,0.28062790036,0,0,0,1,0,24,59
0.4796397888,49.70358,0.13289254943,1,1,0,0,0,62,178
0.3148130792,84.78846,0.25104124937,0,0,1,0,0,2,44
0.7195586188,68.2206,0.10340485045,0,0,0,1,0,17,78
0.6596036452,76.99182,0.0,0,0,0,1,0,24,289
0.1798649208,41.90694,0.1919668994,0,0,1,0,0,1,9
0.2098424076,67.24602,0.13289254943,0,0,0,0,1,9,77
0.5996486716,76.01724,0.25104124937,0,0,0,1,0,1,5
0.7195586188,31.18656,0.0,1,0,0,1,0,161,242
0.5696711848,80.89014,0.08866100096,0,1,0,0,0,16,70
0.2848355924,54.57648,0.1919668994,1,0,0,0,1,7,72
0.2848355924,78.94098,0.10340485045,0,0,0,0,1,5,7
0.7495361056,44.83068,0.25104124937,0,0,0,1,0,49,135
0.2398198944,84.78846,0.13289254943,0,0,0,0,1,4,123
0.4647005132,42.88152,0.10340485045,1,0,1,0,0,224,362
0.3148130792,55.55106,0.16247920042,0,0,1,0,0,10,281
0.5246554868,38.9832,0.08866100096,0,1,0,0,0,40,167
0.5696711848,80.89014,0.16247920042,1,0,0,1,0,19,99
0.449662302,91.61052,0.35444609982,1,0,1,0,0,23,84
0.3297523548,22.41534,0.1919668994,1,0,1,0,0,119,131
0.2848355924,68.2206,0.1919668994,1,0,0,0,1,14,55
0.6145879472,48.729,0.1919668994,0,1,0,0,0,67,140
0.2548581056,73.0935,0.08866100096,1,0,0,0,1,2,63
0.539693698,91.61052,0.0,1,1,0,0,0,5,28
0.644565434,38.9832,0.22155355039,0,0,0,1,0,93,294
0.494678,75.04266,0.08866100096,0,1,0,0,0,2,28
0.7045204076,56.52564,0.22155355039,0,0,0,1,0,36,383
0.644565434,32.16114,0.1919668994,0,0,0,1,0,90,367
0.6296261584,33.13572,0.25104124937,0,0,0,1,0,20,286
0.2697973812,43.8561,0.41352044979,1,0,0,0,1,4,54
0.149887434,48.729,0.13289254943,0,0,0,0,1,2,71
0.149887434,72.11892,0.22155355039,1,0,0,0,1,3,12
0.5097162112,75.04266,0.1919668994,0,0,1,0,0,24,315
0.299774868,90.63594,0.22155355039,0,0,1,0,0,8,49
0.3297523548,51.65274,0.16247920042,0,0,1,0,0,2,46
0.5846104604,91.61052,0.1919668994,0,0,0,1,0,8,28
0.5696711848,76.01724,0.16247920042,0,1,0,0,0,37,140
0.3747680528,90.63594,0.0,0,0,0,0,1,5,202
0.6145879472,67.24602,0.22155355039,1,0,0,1,0,19,38
0.644565434,68.2206,0.25104124937,1,0,0,1,0,69,115
0.3297523548,41.90694,0.25104124937,0,1,0,0,0,45,172
0.4196848152,97.458,0.29537174985,1,0,1,0,0,5,28
0.3297523548,84.78846,0.16247920042,0,0,1,0,0,5,110
0.6745429208,53.6019,0.13289254943,0,0,0,1,0,91,515
0.5246554868,34.1103,0.29537174985,0,0,1,0,0,50,552
0.4047455396,97.458,0.29537174985,0,0,1,0,0,1,3
0.2697973812,50.67816,0.25104124937,0,0,0,0,1,7,101
0.6296261584,39.95778,0.10340485045,0,0,0,1,0,62,231
0.4796397888,28.26282,0.32495840084,0,0,0,0,1,19,143
0.1049706716,32.16114,0.35444609982,0,0,0,0,1,1,30
0.4647005132,65.29686,0.32495840084,0,1,0,0,0,30,205
0.1649256452,38.9832,0.28062790036,0,0,0,0,1,9,124
0.449662302,79.91556,0.1919668994,0,0,1,0,0,1,25
0.7344978944,50.67816,0.0,0,0,0,1,0,81,160
0.689581132,76.99182,0.1919668994,0,0,0,1,0,29,63
0.2098424076,84.78846,0.35444609982,1,1,0,0,0,4,37
0.3148130792,47.75442,0.10340485045,0,0,0,0,1,11,322
0.449662302,70.16976,0.25104124937,1,1,0,0,0,17,54
0.644565434,38.9832,0.16247920042,1,0,0,1,0,176,269
0.2098424076,63.3477,0.32495840084,1,0,0,0,1,12,96
0.644565434,63.3477,0.10340485045,0,0,0,1,0,16,25
0.6596036452,76.99182,0.10340485045,0,0,0,1,0,7,7
0.3297523548,78.94098,0.08866100096,0,0,0,0,1,4,71
0.5846104604,71.14434,0.16247920042,0,0,0,1,0,7,13
0.6145879472,51.65274,0.22155355039,0,0,1,0,0,27,61
0.7495361056,44.83068,0.25104124937,1,0,0,1,0,123,261
0.794452868,45.80526,0.25104124937,0,0,0,1,0,29,152
0.449662302,49.70358,0.25104124937,0,1,0,0,0,80,446
0.644565434,59.44938,0.16247920042,0,0,0,1,0,57,285
0.5097162112,97.458,0.08866100096,0,1,0,0,0,22,167
0.2848355924,51.65274,0.1919668994,0,0,1,0,0,21,111
0.2548581056,45.80526,0.0,0,0,0,0,1,9,103
0.2098424076,77.9664,0.13289254943,0,0,0,0,1,1,14
0.2098424076,39.95778,0.32495840084,0,0,0,0,1,4,64
0.6296261584,59.44938,0.48733864925,0,0,1,0,0,49,170
0.6596036452,46.77984,0.51692530024,0,0,1,0,0,57,86
0.7045204076,76.99182,0.16247920042,0,0,0,1,0,13,46
0.539693698,91.61052,0.08866100096,0,1,0,0,0,6,4
0.2548581056,39.95778,0.1919668994,0,1,0,0,0,7,208
0.299774868,50.67816,0.0,0,0,1,0,0,16,123
0.7495361056,53.6019,0.13289254943,0,0,0,1,0,87,198
0.3297523548,18.51702,0.16247920042,0,0,0,0,1,12,75
0.494678,51.65274,0.28062790036,0,0,1,0,0,44,75
0.3297523548,51.65274,0.13289254943,1,0,0,0,1,32,194
0.449662302,91.61052,0.10340485045,0,1,0,0,0,5,7
0.5996486716,67.24602,0.25104124937,0,0,0,1,0,45,170
0.5246554868,25.33908,0.29537174985,0,0,1,0,0,38,261
0.494678,61.39854,0.08866100096,0,0,1,0,0,3,26
0.5097162112,66.27144,0.1919668994,1,0,1,0,0,3,8
0.6596036452,72.11892,0.10340485045,0,0,0,1,0,19,118
0.539693698,85.76304,0.0,1,0,0,1,0,2,7
0.4047455396,36.05946,0.48733864925,0,0,1,0,0,10,119
0.2098424076,32.16114,0.44310710078,1,0,1,0,0,13,138
0.4196848152,91.61052,0.0,1,1,0,0,0,7,17
0.5996486716,71.14434,0.1919668994,0,0,1,0,0,53,369
0.2548581056,39.95778,0.16247920042,1,0,1,0,0,6,26
0.449662302,91.61052,0.0,0,1,0,0,0,2,4
0.3597298416,90.63594,0.08866100096,1,0,1,0,0,5,35
0.4347230264,52.62732,0.25104124937,0,0,1,0,0,20,119
0.299774868,59.44938,0.35444609982,0,1,0,0,0,5,48
0.2248806188,39.95778,0.67940450066,0,0,0,0,1,2,3
0.2548581056,46.77984,0.0,0,0,1,0,0,16,54
0.299774868,73.0935,0.0,0,0,0,0,1,20,176
0.2098424076,39.95778,0.29537174985,1,0,0,0,1,53,180
0.5246554868,85.76304,0.10340485045,0,0,1,0,0,14,59
0.5696711848,80.89014,0.29537174985,0,0,1,0,0,19,104
0.5546329736,85.76304,0.0,1,1,0,0,0,28,60
0.6145879472,41.90694,0.63507400018,0,0,1,0,0,49,156
0.1798649208,31.18656,0.57599965021,0,0,0,0,1,5,173
0.3148130792,59.44938,0.08866100096,0,0,1,0,0,3,87
0.4047455396,91.61052,0.29537174985,0,0,0,0,1,4,49
0.299774868,69.19518,0.35444609982,0,0,1,0,0,13,118
0.5996486716,80.89014,0.13289254943,1,0,0,1,0,32,91
0.1649256452,41.90694,0.25104124937,0,0,0,0,1,12,34
0.299774868,59.44938,0.28062790036,0,0,1,0,0,1,5
0.6596036452,81.86472,0.13289254943,1,0,0,1,0,2,6
0.344790566,74.06808,0.0,0,0,0,0,1,19,212
0.6296261584,49.70358,0.29537174985,0,1,0,0,0,34,135
0.8244303548,30.21198,0.16247920042,0,0,0,1,0,19,87
0.5097162112,85.76304,0.35444609982,0,1,0,0,0,18,109
0.2697973812,43.8561,0.29537174985,1,0,1,0,0,1,8
0.5696711848,86.73762,0.25104124937,0,0,0,1,0,13,49
0.194903132,77.9664,0.08866100096,0,0,0,0,1,3,46
0.5246554868,52.62732,0.38403275081,0,1,0,0,0,5,4
0.3897073284,38.9832,0.22155355039,0,0,0,0,1,3,32
0.494678,19.4916,0.35444609982,0,0,1,0,0,52,429
0.6145879472,37.03404,0.41352044979,0,0,1,0,0,53,166
0.299774868,43.8561,0.25104124937,0,0,0,0,1,17,122
0.5996486716,80.89014,0.16247920042,0,0,0,1,0,53,120
0.4196848152,79.91556,0.41352044979,0,0,0,0,1,2,18
0.5996486716,24.3645,0.13289254943,0,0,1,0,0,65,278
0.5996486716,62.37312,0.0,1,0,1,0,0,198,369
0.494678,43.8561,0.22155355039,0,0,1,0,0,7,21
0.6596036452,46.77984,0.08866100096,0,1,0,0,0,51,170
0.1649256452,72.11892,0.29537174985,1,0,0,0,1,2,50
0.7644753812,24.3645,0.28062790036,0,0,0,1,0,46,115
0.494678,91.61052,0.08866100096,0,0,1,0,0,11,50
0.449662302,57.50022,0.25104124937,1,0,0,0,1,26,82
0.2098424076,57.50022,0.16247920042,0,0,0,0,1,2,448
0.5996486716,80.89014,0.28062790036,1,0,0,1,0,140,181
0.2548581056,53.6019,0.29537174985,0,0,1,0,0,12,110
0.3747680528,48.729,0.0,0,0,0,0,1,14,89
0.6596036452,76.99182,0.10340485045,0,0,0,1,0,3,8
0.7045204076,60.42396,0.10340485045,0,0,0,1,0,79,439
0.494678,75.04266,0.10340485045,1,1,0,0,0,79,125
0.3148130792,40.93236,0.22155355039,0,0,1,0,0,14,75
0.6596036452,34.1103,0.38403275081,0,0,0,1,0,61,342
0.5097162112,97.458,0.10340485045,0,1,0,0,0,3,6
0.6145879472,67.24602,0.28062790036,1,1,0,0,0,67,129
0.4647005132,91.61052,0.1919668994,0,0,1,0,0,35,339
0.449662302,79.91556,0.28062790036,0,0,1,0,0,17,293
0.6596036452,30.21198,0.13289254943,0,0,0,1,0,57,501
0.6596036452,81.86472,0.22155355039,1,0,0,1,0,19,49
0.7045204076,72.11892,0.29537174985,1,0,0,1,0,19,51
0.3148130792,68.2206,0.16247920042,1,0,0,0,1,4,21
0.7045204076,40.93236,0.16247920042,0,0,0,1,0,66,209
0.2248806188,67.24602,0.13289254943,1,0,0,0,1,10,60
0.5996486716,71.14434,0.08866100096,0,1,0,0,0,30,167
0.2697973812,44.83068,0.16247920042,1,0,0,0,1,11,127
0.4047455396,74.06808,0.0,1,1,0,0,0,38,121
0.5996486716,76.01724,0.16247920042,0,0,0,1,0,1,29
0.8094910792,40.93236,0.13289254943,0,0,0,1,0,16,135
0.7644753812,57.50022,0.13289254943,0,0,0,1,0,72,298
0.449662302,35.08488,0.28062790036,0,0,1,0,0,15,182
0.7795135924,54.57648,0.0,0,0,0,1,0,45,254
0.5996486716,58.4748,0.28062790036,0,0,0,1,0,27,481
0.5696711848,80.89014,0.0,0,0,0,1,0,4,9
0.2098424076,45.80526,0.16247920042,0,0,0,0,1,7,77
0.6596036452,81.86472,0.29537174985,1,1,0,0,0,2,12
0.4047455396,38.9832,0.22155355039,0,0,0,0,1,10,460
0.1349481584,41.90694,0.22155355039,1,0,0,0,1,23,78
0.5846104604,76.01724,0.13289254943,0,1,0,0,0,25,121
0.3148130792,64.32228,0.1919668994,0,0,0,0,1,5,44
0.5696711848,86.73762,0.1919668994,0,0,0,1,0,1,5
0.5246554868,85.76304,0.22155355039,0,0,1,0,0,1,6
0.4047455396,38.9832,0.25104124937,0,0,1,0,0,12,106
0.494678,66.27144,0.10340485045,0,1,0,0,0,65,157
0.6145879472,59.44938,0.28062790036,0,0,1,0,0,28,171
0.5246554868,62.37312,0.25104124937,0,1,0,0,0,8,9
0.2248806188,58.4748,0.25104124937,0,0,1,0,0,11,57
0.299774868,58.4748,0.0,1,0,0,0,1,6,58
0.539693698,85.76304,0.16247920042,0,0,1,0,0,1,6
0.5846104604,86.73762,0.28062790036,1,0,0,1,0,28,77
0.3897073284,24.3645,0.10340485045,0,0,1,0,0,26,74
0.4047455396,60.42396,0.16247920042,0,0,0,0,1,15,418
0.5546329736,85.76304,0.16247920042,1,0,0,1,0,23,31
0.4796397888,79.91556,0.29537174985,1,0,1,0,0,6,35
0.0749931848,47.75442,0.32495840084,0,0,0,0,1,6,174
0.4047455396,60.42396,0.28062790036,1,1,0,0,0,13,45
0.299774868,68.2206,0.0,0,0,0,0,1,6,23
0.7045204076,76.99182,0.16247920042,0,0,0,1,0,32,217
0.449662302,32.16114,0.32495840084,0,0,1,0,0,95,207
0.2848355924,63.3477,0.1919668994,0,0,0,0,1,4,319
0.2248806188,90.63594,0.32495840084,1,1,0,0,0,1,13
0.5696711848,80.89014,0.0,0,0,1,0,0,25,222
0.4647005132,24.3645,0.63507400018,0,0,1,0,0,61,246
0.7795135924,54.57648,0.32495840084,0,0,0,1,0,33,107
0.7344978944,57.50022,0.22155355039,0,0,0,1,0,80,518
0.344790566,90.63594,0.0,0,1,0,0,0,3,5
0.4347230264,70.16976,0.22155355039,0,0,0,0,1,18,79
0.8694460528,37.03404,0.25104124937,1,0,0,1,0,119,220
0.4347230264,97.458,0.13289254943,0,1,0,0,0,1,5
0.2398198944,50.67816,0.13289254943,0,0,1,0,0,1,5
0.7344978944,47.75442,0.60548734919,0,0,0,1,0,36,237
0.4796397888,49.70358,0.1919668994,0,0,1,0,0,23,148
0.344790566,30.21198,0.0,1,0,1,0,0,69,264
0.494678,80.89014,0.16247920042,1,0,1,0,0,2,11
0.2248806188,45.80526,0.0,1,0,0,0,1,15,136
